"","scaleID","scaleCategory","scaleText","scaleTextMin","scaleTextMax","comprehensionCheck","comprehensionCheckRequestedResponse","priorTrialIdx","priorSliderStart","priorResponse","priorRT","timeElapsed","subjectID","prolificID","studyID","sessionID","DEBUG"
"1600",15,"face processing","I see myself as someone who is intelligent","Strongly disagree","Strongly agree",0,NA,50,50,100,4367,717786,"pbvx","c153","6914ebe81814f5c4d4daa911","69177c89c52e54e531afc09e",0
"1601",NA,"ATTENTION CHECK","Please drag the slider all the way to the end labeled HAMBURGER","HOTDOG","HAMBURGER",1,100,51,50,100,6174,723966,"pbvx","c153","6914ebe81814f5c4d4daa911","69177c89c52e54e531afc09e",0
"1602",12,"face processing","I see myself as someone who is boring","Strongly disagree","Strongly agree",0,NA,52,50,0,7114,731088,"pbvx","c153","6914ebe81814f5c4d4daa911","69177c89c52e54e531afc09e",0
"1603",33,"personality","I see myself as someone who can be tense","Strongly disagree","Strongly agree",0,NA,53,50,39,8012,739107,"pbvx","c153","6914ebe81814f5c4d4daa911","69177c89c52e54e531afc09e",0
"1604",51,"personality","I see myself as someone who is considerate and kind to almost everyone","Strongly disagree","Strongly agree",0,NA,54,50,100,5450,744562,"pbvx","c153","6914ebe81814f5c4d4daa911","69177c89c52e54e531afc09e",0
"1605",42,"personality","I see myself as someone who tends to be lazy","Strongly disagree","Strongly agree",0,NA,55,50,1,5095,749663,"pbvx","c153","6914ebe81814f5c4d4daa911","69177c89c52e54e531afc09e",0
"1606",59,"personality","I see myself as someone who likes to reflect, play with ideas","Strongly disagree","Strongly agree",0,NA,56,50,100,5711,755380,"pbvx","c153","6914ebe81814f5c4d4daa911","69177c89c52e54e531afc09e",0
"1607",40,"personality","I see myself as someone who tends to be quiet","Strongly disagree","Strongly agree",0,NA,57,50,52,6078,761465,"pbvx","c153","6914ebe81814f5c4d4daa911","69177c89c52e54e531afc09e",0
"1608",32,"personality","I see myself as someone who is a reliable worker","Strongly disagree","Strongly agree",0,NA,58,50,100,13506,774978,"pbvx","c153","6914ebe81814f5c4d4daa911","69177c89c52e54e531afc09e",0
"1609",27,"personality","I see myself as someone who can be somewhat careless","Strongly disagree","Strongly agree",0,NA,59,50,0,5692,780679,"pbvx","c153","6914ebe81814f5c4d4daa911","69177c89c52e54e531afc09e",0
"1610",41,"personality","I see myself as someone who is generally trusting","Strongly disagree","Strongly agree",0,NA,60,50,100,5373,786057,"pbvx","c153","6914ebe81814f5c4d4daa911","69177c89c52e54e531afc09e",0
"1611",63,"personality","I see myself as someone who is sophisticated in art, music, or literature","Strongly disagree","Strongly agree",0,NA,61,50,97,4256,790322,"pbvx","c153","6914ebe81814f5c4d4daa911","69177c89c52e54e531afc09e",0
"1612",58,"personality","I see myself as someone who gets nervous easily","Strongly disagree","Strongly agree",0,NA,62,50,10,6962,797290,"pbvx","c153","6914ebe81814f5c4d4daa911","69177c89c52e54e531afc09e",0
"1613",60,"personality","I see myself as someone who has few artistic interests","Strongly disagree","Strongly agree",0,NA,1,50,70,8448,140786,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1614",8,"face processing","I see myself as someone who is unhappy","Strongly disagree","Strongly agree",0,NA,2,50,52,7114,147903,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1615",29,"personality","I see myself as someone who is curious about many different things","Strongly disagree","Strongly agree",0,NA,3,50,72,3696,151601,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1616",14,"face processing","I see myself as someone who is weird","Strongly disagree","Strongly agree",0,NA,4,50,23,3146,154750,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1617",39,"personality","I see myself as someone who has an active imagination","Strongly disagree","Strongly agree",0,NA,5,50,72,3869,158622,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1618",17,"face processing","I see myself as someone who is caring","Strongly disagree","Strongly agree",0,NA,6,50,79,2607,161232,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1619",54,"personality","I see myself as someone who prefers work that is routine","Strongly disagree","Strongly agree",0,NA,7,50,52,4234,165469,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1620",18,"face processing","I see myself as someone who is egotistic","Strongly disagree","Strongly agree",0,NA,8,50,30,3193,168664,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1621",58,"personality","I see myself as someone who gets nervous easily","Strongly disagree","Strongly agree",0,NA,9,50,36,3367,172035,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1622",63,"personality","I see myself as someone who is sophisticated in art, music, or literature","Strongly disagree","Strongly agree",0,NA,10,50,58,9692,181729,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1623",1,"demographic","I consider myself as:","Not at all feminine","Totally feminine",0,NA,11,50,51,10588,192319,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1624",40,"personality","I see myself as someone who tends to be quiet","Strongly disagree","Strongly agree",0,NA,12,50,38,3425,195747,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1625",34,"personality","I see myself as someone who is ingenious, a deep thinker","Strongly disagree","Strongly agree",0,NA,13,50,67,3642,199392,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1626",31,"personality","I see myself as someone who starts quarrels with others","Strongly disagree","Strongly agree",0,NA,14,50,30,2405,201799,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1627",37,"personality","I see myself as someone who tends to be disorganized","Strongly disagree","Strongly agree",0,NA,15,50,35,2638,204440,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1628",12,"face processing","I see myself as someone who is boring","Strongly disagree","Strongly agree",0,NA,16,50,40,3020,207462,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1629",62,"personality","I see myself as someone who is easily distracted","Strongly disagree","Strongly agree",0,NA,17,50,50,3155,210620,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1630",30,"personality","I see myself as someone who is full of energy","Strongly disagree","Strongly agree",0,NA,18,50,63,3515,214138,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1631",4,"demographic","How important would you say religion is in your own life?","Not very important","Very important",0,NA,19,50,54,3207,217347,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1632",36,"personality","I see myself as someone who has a forgiving nature","Strongly disagree","Strongly agree",0,NA,20,50,48,2900,220249,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1633",59,"personality","I see myself as someone who likes to reflect, play with ideas","Strongly disagree","Strongly agree",0,NA,21,50,59,4251,224502,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1634",20,"personality","I see myself as someone who is talkative","Strongly disagree","Strongly agree",0,NA,22,50,64,2181,226685,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1635",21,"personality","I see myself as someone who tends to find fault with others","Strongly disagree","Strongly agree",0,NA,23,50,56,3035,229723,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1636",61,"personality","I see myself as someone who likes to cooperate with others","Strongly disagree","Strongly agree",0,NA,24,50,74,2458,232183,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1637",24,"personality","I see myself as someone who is original, comes up with new ideas","Strongly disagree","Strongly agree",0,NA,25,50,74,2157,234343,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1638",49,"personality","I see myself as someone who values artistic, aesthetic experiences","Strongly disagree","Strongly agree",0,NA,26,50,79,3763,238108,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1639",5,"face processing","I see myself as someone who is trustworthy","Strongly disagree","Strongly agree",0,NA,27,50,70,3148,241258,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1640",51,"personality","I see myself as someone who is considerate and kind to almost everyone","Strongly disagree","Strongly agree",0,NA,28,50,75,4206,245466,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1641",25,"personality","I see myself as someone who is reserved","Strongly disagree","Strongly agree",0,NA,29,50,38,3863,249331,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1642",48,"personality","I see myself as someone who can be moody","Strongly disagree","Strongly agree",0,NA,30,50,46,3550,252884,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1643",6,"face processing","I see myself as someone who is dominant","Strongly disagree","Strongly agree",0,NA,31,50,69,4639,257526,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1644",50,"personality","I see myself as someone who is sometimes shy, inhibited","Strongly disagree","Strongly agree",0,NA,32,50,34,3276,260803,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1645",56,"personality","I see myself as someone who is sometimes rude to others","Strongly disagree","Strongly agree",0,NA,33,50,25,3373,264179,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1646",45,"personality","I see myself as someone who has an assertive personality","Strongly disagree","Strongly agree",0,NA,34,50,68,3245,267426,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1647",43,"personality","I see myself as someone who is emotionally stable, not easily upset","Strongly disagree","Strongly agree",0,NA,35,50,60,3209,270636,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1648",NA,"ATTENTION CHECK","Please drag the slider all the way to the end labeled HAMBURGER","HOTDOG","HAMBURGER",1,100,36,50,100,6929,277567,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1649",22,"personality","I see myself as someone who does a thorough job","Strongly disagree","Strongly agree",0,NA,37,50,78,2961,280530,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1650",44,"personality","I see myself as someone who is inventive","Strongly disagree","Strongly agree",0,NA,38,50,80,2224,282756,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1651",NA,"ATTENTION CHECK","Please drag the slider all the way to the end labeled STRAWBERRY","STRAWBERRY","PINEAPPLE",1,0,39,50,0,4731,287490,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1652",35,"personality","I see myself as someone who generates a lot of enthusiasm","Strongly disagree","Strongly agree",0,NA,40,50,76,4340,291832,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1653",16,"face processing","I see myself as someone who is confident","Strongly disagree","Strongly agree",0,NA,41,50,63,3447,295282,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1654",57,"personality","I see myself as someone who makes plans and follows through with them","Strongly disagree","Strongly agree",0,NA,42,50,67,3621,298905,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1655",28,"personality","I see myself as someone who is relaxed, handles stress well","Strongly disagree","Strongly agree",0,NA,43,50,39,2586,301493,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1656",47,"personality","I see myself as someone who perseveres until the task is finished","Strongly disagree","Strongly agree",0,NA,44,50,78,4460,305955,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1657",52,"personality","I see myself as someone who does things efficiently","Strongly disagree","Strongly agree",0,NA,45,50,79,4790,310748,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1658",11,"face processing","I see myself as someone who is mean","Strongly disagree","Strongly agree",0,NA,46,50,7,4714,315465,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1659",27,"personality","I see myself as someone who can be somewhat careless","Strongly disagree","Strongly agree",0,NA,47,50,40,2930,318397,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1660",13,"face processing","I see myself as someone who is aggressive","Strongly disagree","Strongly agree",0,NA,48,50,50,2841,321240,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1661",15,"face processing","I see myself as someone who is intelligent","Strongly disagree","Strongly agree",0,NA,49,50,71,2480,323722,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1662",23,"personality","I see myself as someone who is depressed, blue","Strongly disagree","Strongly agree",0,NA,50,50,56,3035,326760,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1663",53,"personality","I see myself as someone who remains calm in tense situations","Strongly disagree","Strongly agree",0,NA,51,50,49,3006,329768,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1664",46,"personality","I see myself as someone who can be cold and aloof","Strongly disagree","Strongly agree",0,NA,52,50,32,4085,333855,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1665",55,"personality","I see myself as someone who is outgoing, sociable","Strongly disagree","Strongly agree",0,NA,53,50,58,3275,337133,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1666",3,"demographic","How would you describe your political views?","Very conservative","Very liberal",0,NA,54,50,41,6291,343426,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1667",32,"personality","I see myself as someone who is a reliable worker","Strongly disagree","Strongly agree",0,NA,55,50,76,4191,347619,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1668",2,"demographic","I consider myself as:","Not at all masculine","Totally masculine",0,NA,56,50,51,5308,352929,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1669",38,"personality","I see myself as someone who worries a lot","Strongly disagree","Strongly agree",0,NA,57,50,40,3507,356438,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1670",26,"personality","I see myself as someone who is helpful and unselfish with others","Strongly disagree","Strongly agree",0,NA,58,50,61,3171,359611,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1671",19,"face processing","I see myself as someone who is responsible","Strongly disagree","Strongly agree",0,NA,59,50,71,1783,361396,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1672",41,"personality","I see myself as someone who is generally trusting","Strongly disagree","Strongly agree",0,NA,60,50,39,2698,364096,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1673",42,"personality","I see myself as someone who tends to be lazy","Strongly disagree","Strongly agree",0,NA,61,50,25,3186,367284,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1674",33,"personality","I see myself as someone who can be tense","Strongly disagree","Strongly agree",0,NA,62,50,41,2412,369699,"9oj5","f871","6914ebe81814f5c4d4daa911","69177579bb4ce3d90233dea6",0
"1675",63,"personality","I see myself as someone who is sophisticated in art, music, or literature","Strongly disagree","Strongly agree",0,NA,1,50,57,9064,38779,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1676",52,"personality","I see myself as someone who does things efficiently","Strongly disagree","Strongly agree",0,NA,2,50,69,3494,42277,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1677",31,"personality","I see myself as someone who starts quarrels with others","Strongly disagree","Strongly agree",0,NA,3,50,31,3133,45414,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1678",20,"personality","I see myself as someone who is talkative","Strongly disagree","Strongly agree",0,NA,4,50,59,6334,51753,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1679",38,"personality","I see myself as someone who worries a lot","Strongly disagree","Strongly agree",0,NA,5,50,47,2819,54574,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1680",NA,"ATTENTION CHECK","Please drag the slider all the way to the end labeled STRAWBERRY","STRAWBERRY","PINEAPPLE",1,0,6,50,0,5592,60170,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1681",19,"face processing","I see myself as someone who is responsible","Strongly disagree","Strongly agree",0,NA,7,50,83,4442,64615,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1682",60,"personality","I see myself as someone who has few artistic interests","Strongly disagree","Strongly agree",0,NA,8,50,29,5024,69643,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1683",61,"personality","I see myself as someone who likes to cooperate with others","Strongly disagree","Strongly agree",0,NA,9,50,61,4577,74223,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1684",40,"personality","I see myself as someone who tends to be quiet","Strongly disagree","Strongly agree",0,NA,10,50,30,3996,78222,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1685",41,"personality","I see myself as someone who is generally trusting","Strongly disagree","Strongly agree",0,NA,11,50,46,4447,82672,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1686",18,"face processing","I see myself as someone who is egotistic","Strongly disagree","Strongly agree",0,NA,12,50,13,3346,86022,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1687",36,"personality","I see myself as someone who has a forgiving nature","Strongly disagree","Strongly agree",0,NA,13,50,55,4617,90643,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1688",NA,"ATTENTION CHECK","Please drag the slider all the way to the end labeled HAMBURGER","HOTDOG","HAMBURGER",1,100,14,50,100,5744,96391,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1689",15,"face processing","I see myself as someone who is intelligent","Strongly disagree","Strongly agree",0,NA,15,50,85,3462,99857,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1690",48,"personality","I see myself as someone who can be moody","Strongly disagree","Strongly agree",0,NA,16,50,30,2049,101909,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1691",11,"face processing","I see myself as someone who is mean","Strongly disagree","Strongly agree",0,NA,17,50,18,3817,105729,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1692",51,"personality","I see myself as someone who is considerate and kind to almost everyone","Strongly disagree","Strongly agree",0,NA,18,50,56,3729,109462,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1693",33,"personality","I see myself as someone who can be tense","Strongly disagree","Strongly agree",0,NA,19,50,27,14171,123636,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1694",12,"face processing","I see myself as someone who is boring","Strongly disagree","Strongly agree",0,NA,20,50,9,4462,128101,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1695",6,"face processing","I see myself as someone who is dominant","Strongly disagree","Strongly agree",0,NA,21,50,55,3420,131524,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1696",22,"personality","I see myself as someone who does a thorough job","Strongly disagree","Strongly agree",0,NA,22,50,65,2319,133846,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1697",44,"personality","I see myself as someone who is inventive","Strongly disagree","Strongly agree",0,NA,23,50,56,2259,136109,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1698",39,"personality","I see myself as someone who has an active imagination","Strongly disagree","Strongly agree",0,NA,24,50,73,3364,139476,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1699",54,"personality","I see myself as someone who prefers work that is routine","Strongly disagree","Strongly agree",0,NA,25,50,44,3155,142634,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1700",17,"face processing","I see myself as someone who is caring","Strongly disagree","Strongly agree",0,NA,26,50,53,3505,146142,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1701",13,"face processing","I see myself as someone who is aggressive","Strongly disagree","Strongly agree",0,NA,27,50,36,3622,149767,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1702",37,"personality","I see myself as someone who tends to be disorganized","Strongly disagree","Strongly agree",0,NA,28,50,26,2107,151877,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1703",45,"personality","I see myself as someone who has an assertive personality","Strongly disagree","Strongly agree",0,NA,29,50,54,2812,154693,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1704",26,"personality","I see myself as someone who is helpful and unselfish with others","Strongly disagree","Strongly agree",0,NA,30,50,73,4201,158897,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1705",34,"personality","I see myself as someone who is ingenious, a deep thinker","Strongly disagree","Strongly agree",0,NA,31,50,57,112841,271742,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1706",49,"personality","I see myself as someone who values artistic, aesthetic experiences","Strongly disagree","Strongly agree",0,NA,32,50,64,4033,275778,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1707",58,"personality","I see myself as someone who gets nervous easily","Strongly disagree","Strongly agree",0,NA,33,50,22,2842,278623,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1708",14,"face processing","I see myself as someone who is weird","Strongly disagree","Strongly agree",0,NA,34,50,41,3282,281908,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1709",53,"personality","I see myself as someone who remains calm in tense situations","Strongly disagree","Strongly agree",0,NA,35,50,49,2340,284249,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1710",47,"personality","I see myself as someone who perseveres until the task is finished","Strongly disagree","Strongly agree",0,NA,36,50,64,3016,287268,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1711",4,"demographic","How important would you say religion is in your own life?","Not very important","Very important",0,NA,37,50,12,6661,293932,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1712",35,"personality","I see myself as someone who generates a lot of enthusiasm","Strongly disagree","Strongly agree",0,NA,38,50,60,5103,299038,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1713",55,"personality","I see myself as someone who is outgoing, sociable","Strongly disagree","Strongly agree",0,NA,39,50,69,1710,300751,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1714",25,"personality","I see myself as someone who is reserved","Strongly disagree","Strongly agree",0,NA,40,50,27,4729,305484,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1715",28,"personality","I see myself as someone who is relaxed, handles stress well","Strongly disagree","Strongly agree",0,NA,41,50,56,5412,310898,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1716",57,"personality","I see myself as someone who makes plans and follows through with them","Strongly disagree","Strongly agree",0,NA,42,50,87,4019,314920,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1717",27,"personality","I see myself as someone who can be somewhat careless","Strongly disagree","Strongly agree",0,NA,43,50,22,40982,355905,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1718",2,"demographic","I consider myself as:","Not at all masculine","Totally masculine",0,NA,44,50,86,5772,361680,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1719",43,"personality","I see myself as someone who is emotionally stable, not easily upset","Strongly disagree","Strongly agree",0,NA,45,50,60,3803,365487,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1720",32,"personality","I see myself as someone who is a reliable worker","Strongly disagree","Strongly agree",0,NA,46,50,90,3414,368903,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1721",16,"face processing","I see myself as someone who is confident","Strongly disagree","Strongly agree",0,NA,47,50,73,2036,370943,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1722",21,"personality","I see myself as someone who tends to find fault with others","Strongly disagree","Strongly agree",0,NA,48,50,28,2599,373545,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1723",5,"face processing","I see myself as someone who is trustworthy","Strongly disagree","Strongly agree",0,NA,49,50,85,3834,377382,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1724",29,"personality","I see myself as someone who is curious about many different things","Strongly disagree","Strongly agree",0,NA,50,50,63,7377,384762,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1725",3,"demographic","How would you describe your political views?","Very conservative","Very liberal",0,NA,51,50,44,7101,391866,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1726",30,"personality","I see myself as someone who is full of energy","Strongly disagree","Strongly agree",0,NA,52,50,65,1996,393866,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1727",8,"face processing","I see myself as someone who is unhappy","Strongly disagree","Strongly agree",0,NA,53,50,26,2866,396734,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1728",50,"personality","I see myself as someone who is sometimes shy, inhibited","Strongly disagree","Strongly agree",0,NA,54,50,19,4803,401539,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1729",62,"personality","I see myself as someone who is easily distracted","Strongly disagree","Strongly agree",0,NA,55,50,21,4401,405944,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1730",56,"personality","I see myself as someone who is sometimes rude to others","Strongly disagree","Strongly agree",0,NA,56,50,28,2248,408196,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1731",42,"personality","I see myself as someone who tends to be lazy","Strongly disagree","Strongly agree",0,NA,57,50,8,2986,411184,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1732",1,"demographic","I consider myself as:","Not at all feminine","Totally feminine",0,NA,58,50,10,5634,416821,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1733",23,"personality","I see myself as someone who is depressed, blue","Strongly disagree","Strongly agree",0,NA,59,50,13,4432,421256,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
